0	0.0004552854780684866
1	0.00031533032426198093
2	0.0002084416469625795
3	0.00014142929342019829
4	9.289790627612732e-05
5	6.77070630154993e-05
6	4.835177932906964e-05
7	3.9696715942018636e-05
8	5.8272569487876216e-05
9	6.226121851158745e-05
10	6.138520681011814e-05
11	7.99610603559757e-05
12	0.00010340157462701373
13	0.00012781298774706962
14	0.00015708906159230587
15	0.0002933486998844907
16	0.0005881410399423896
17	0.0006728549297425077
18	0.0005834729311657012
19	0.0006098312252238383
20	0.0006429959777051909
21	0.0006333666266424246
22	0.000600396731696215
23	0.0005217132590054382
24	0.0004552854780684866
25	0.00031533032426198093
26	0.0002084416469625795
27	0.00014142929342019829
28	9.289790627612732e-05
29	6.77070630154993e-05
30	4.835177932906964e-05
31	3.9696715942018636e-05
32	5.8272569487876216e-05
33	6.226121851158745e-05
34	6.138520681011814e-05
35	7.99610603559757e-05
36	0.00010340157462701373
37	0.00012781298774706962
38	0.00015708906159230587
39	0.0002933486998844907
40	0.0005881410399423896
41	0.0006728549297425077
42	0.0005834729311657012
43	0.0006098312252238383
44	0.0006429959777051909
45	0.0006333666266424246
46	0.000600396731696215
47	0.0005217132590054382
48	0.0004934298736521361
49	0.0003624307921515689
50	0.00025763152695111504
51	0.0001848542594508002
52	0.00013536571755058598
53	9.752153845042227e-05
54	7.132172215030844e-05
55	5.5310723300239375e-05
56	5.094408725022041e-05
57	6.258845005027093e-05
58	8.587717565037175e-05
59	0.00012954353615056094
60	0.00019213198620083173
61	0.0002809202525512158
62	0.00037989733635164464
63	0.0004817855108520854
64	0.0005691182318524636
65	0.0006360733179527539
66	0.0006535398621528292
67	0.0006200623191026843
68	0.0005414628702023438
69	0.0004206526061518212
70	0.00033186433980143674
71	0.0003216755223513925
72	0.0004579895230493993
73	0.000317203143452849
74	0.00020967962975894177
75	0.00014226927446384885
76	9.344964826945632e-05
77	6.810919080726661e-05
78	4.8638951647342666e-05
79	3.993248385176424e-05
80	5.861866365656585e-05
81	6.263100218256244e-05
82	6.174978764647907e-05
83	8.043596745128067e-05
84	0.00010401570031816216
85	0.00012857209842522953
86	0.00015802204959437666
87	0.00029509096516153215
88	0.0005916341446069003
89	0.00067685116964757
90	0.00058693831086046
91	0.0006134531528784742
92	0.0006468148784389394
93	0.0006371283364494579
94	0.0006039626257277733
95	0.00052481183382815
96	0.0004552854780684866
97	0.00031533032426198093
98	0.0002084416469625795
99	0.00014142929342019829
100	9.289790627612732e-05
101	6.77070630154993e-05
102	4.835177932906964e-05
103	3.9696715942018636e-05
104	5.8272569487876216e-05
105	6.226121851158745e-05
106	6.138520681011814e-05
107	7.99610603559757e-05
108	0.00010340157462701373
109	0.00012781298774706962
110	0.00015708906159230587
111	0.0002933486998844907
112	0.0005881410399423896
113	0.0006728549297425077
114	0.0005834729311657012
115	0.0006098312252238383
116	0.0006429959777051909
117	0.0006333666266424246
118	0.000600396731696215
119	0.0005217132590054382
120	0.0004552854780684866
121	0.00031533032426198093
122	0.0002084416469625795
123	0.00014142929342019829
124	9.289790627612732e-05
125	6.77070630154993e-05
126	4.835177932906964e-05
127	3.9696715942018636e-05
128	5.8272569487876216e-05
129	6.226121851158745e-05
130	6.138520681011814e-05
131	7.99610603559757e-05
132	0.00010340157462701373
133	0.00012781298774706962
134	0.00015708906159230587
135	0.0002933486998844907
136	0.0005881410399423896
137	0.0006728549297425077
138	0.0005834729311657012
139	0.0006098312252238383
140	0.0006429959777051909
141	0.0006333666266424246
142	0.000600396731696215
143	0.0005217132590054382
144	0.0004552854780684866
145	0.00031533032426198093
146	0.0002084416469625795
147	0.00014142929342019829
148	9.289790627612732e-05
149	6.77070630154993e-05
150	4.835177932906964e-05
151	3.9696715942018636e-05
152	5.8272569487876216e-05
153	6.226121851158745e-05
154	6.138520681011814e-05
155	7.99610603559757e-05
156	0.00010340157462701373
157	0.00012781298774706962
158	0.00015708906159230587
159	0.0002933486998844907
160	0.0005881410399423896
161	0.0006728549297425077
162	0.0005834729311657012
163	0.0006098312252238383
164	0.0006429959777051909
165	0.0006333666266424246
166	0.000600396731696215
167	0.0005217132590054382
168	0.0004552854780684866
169	0.00031533032426198093
170	0.0002084416469625795
171	0.00014142929342019829
172	9.289790627612732e-05
173	6.77070630154993e-05
174	4.835177932906964e-05
175	3.9696715942018636e-05
176	5.8272569487876216e-05
177	6.226121851158745e-05
178	6.138520681011814e-05
179	7.99610603559757e-05
180	0.00010340157462701373
181	0.00012781298774706962
182	0.00015708906159230587
183	0.0002933486998844907
184	0.0005881410399423896
185	0.0006728549297425077
186	0.0005834729311657012
187	0.0006098312252238383
188	0.0006429959777051909
189	0.0006333666266424246
190	0.000600396731696215
191	0.0005217132590054382
192	0.0004552854780684866
193	0.00031533032426198093
194	0.0002084416469625795
195	0.00014142929342019829
196	9.289790627612732e-05
197	6.77070630154993e-05
198	4.835177932906964e-05
199	3.9696715942018636e-05
200	5.8272569487876216e-05
201	6.226121851158745e-05
202	6.138520681011814e-05
203	7.99610603559757e-05
204	0.00010340157462701373
205	0.00012781298774706962
206	0.00015708906159230587
207	0.0002933486998844907
208	0.0005881410399423896
209	0.0006728549297425077
210	0.0005834729311657012
211	0.0006098312252238383
212	0.0006429959777051909
213	0.0006333666266424246
214	0.000600396731696215
215	0.0005217132590054382
216	0.0004934298736521361
217	0.0003624307921515689
218	0.00025763152695111504
219	0.0001848542594508002
220	0.00013536571755058598
221	9.752153845042227e-05
222	7.132172215030844e-05
223	5.5310723300239375e-05
224	5.094408725022041e-05
225	6.258845005027093e-05
226	8.587717565037175e-05
227	0.00012954353615056094
228	0.00019213198620083173
229	0.0002809202525512158
230	0.00037989733635164464
231	0.0004817855108520854
232	0.0005691182318524636
233	0.0006360733179527539
234	0.0006535398621528292
235	0.0006200623191026843
236	0.0005414628702023438
237	0.0004206526061518212
238	0.00033186433980143674
239	0.0003216755223513925
240	0.0004579895230493993
241	0.000317203143452849
242	0.00020967962975894177
243	0.00014226927446384885
