0	0.4302527413404382
1	0.2979926726788288
2	0.19698100276696096
3	0.13365315638450492
4	0.08779014654642348
5	0.06398435898749733
6	0.04569327731092443
7	0.03751409100225467
8	0.05506859756097571
9	0.05883794066407044
10	0.05801009428161508
11	0.07556460084033612
12	0.09771629688460726
13	0.12078550932568155
14	0.14845191125230572
15	0.2772196531051443
16	0.5558035714285713
17	0.6358596792375487
18	0.5513921269727404
19	0.5763011759581881
20	0.6076424472227914
21	0.5985425420168066
22	0.5673854145316662
23	0.4930281563845049
